S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
CONTIG	NODE_1829_length_650_cov_1.147899	650	correct
CONTIG	NODE_1830_length_649_cov_1.141414	649	unaligned
391242	391897	648	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1831_length_648_cov_0.748735	97.71		True
CONTIG	NODE_1831_length_648_cov_0.748735	648	correct
985819	986430	612	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1832_length_647_cov_1.298986	99.51		True
CONTIG	NODE_1832_length_647_cov_1.298986	647	correct
2195946	2196592	1	647	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1833_length_647_cov_0.741554	100.0		True
CONTIG	NODE_1833_length_647_cov_0.741554	647	correct
2350967	2351227	1	261	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1834_length_647_cov_0.692568	100.0		True
local misassembly
2351327	2351712	262	647	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1834_length_647_cov_0.692568	99.48		True
CONTIG	NODE_1834_length_647_cov_0.692568	647	correct
1703700	1704345	1	646	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1835_length_646_cov_1.390863	99.69		True
CONTIG	NODE_1835_length_646_cov_1.390863	646	correct
2394327	2394972	1	646	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1836_length_646_cov_1.101523	99.85		True
CONTIG	NODE_1836_length_646_cov_1.101523	646	correct
3910251	3910895	1	645	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1837_length_645_cov_1.006780	99.38		True
CONTIG	NODE_1837_length_645_cov_1.006780	645	correct
254708	255369	625	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1838_length_645_cov_0.676271	94.41		True
CONTIG	NODE_1838_length_645_cov_0.676271	645	correct
2313476	2314118	643	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1839_length_643_cov_0.872449	100.0		True
CONTIG	NODE_1839_length_643_cov_0.872449	643	correct
1378164	1378806	1	643	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1840_length_643_cov_0.806122	99.38		True
CONTIG	NODE_1840_length_643_cov_0.806122	643	correct
354319	354958	3	642	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1841_length_642_cov_1.511073	100.0		True
CONTIG	NODE_1841_length_642_cov_1.511073	642	correct
216241	216897	1	642	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1842_length_642_cov_0.752981	97.72		True
CONTIG	NODE_1842_length_642_cov_0.752981	642	correct
3765425	3766076	641	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1843_length_641_cov_1.252560	97.55		True
CONTIG	NODE_1843_length_641_cov_1.252560	641	correct
1747868	1748508	1	641	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1844_length_641_cov_1.112628	99.84		True
CONTIG	NODE_1844_length_641_cov_1.112628	641	correct
2481110	2481780	1	641	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1845_length_641_cov_0.844710	95.53		True
CONTIG	NODE_1845_length_641_cov_0.844710	641	correct
4539450	4540088	1	640	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1846_length_640_cov_1.254701	99.53		True
CONTIG	NODE_1846_length_640_cov_1.254701	640	correct
178792	179431	1	640	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1847_length_640_cov_0.800000	99.69		True
CONTIG	NODE_1847_length_640_cov_0.800000	640	correct
3468057	3468695	639	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1848_length_639_cov_1.025685	99.84		True
CONTIG	NODE_1848_length_639_cov_1.025685	639	correct
3221170	3221805	636	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1849_length_639_cov_1.000000	99.53		True
CONTIG	NODE_1849_length_639_cov_1.000000	639	correct
4147768	4148407	638	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1850_length_638_cov_1.221269	99.53		True
CONTIG	NODE_1850_length_638_cov_1.221269	638	correct
1561807	1562444	1	638	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1851_length_638_cov_1.173242	100.0		True
CONTIG	NODE_1851_length_638_cov_1.173242	638	correct
2283096	2283733	1	638	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1852_length_638_cov_1.137221	100.0		True
CONTIG	NODE_1852_length_638_cov_1.137221	638	correct
313070	313702	1	633	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1853_length_638_cov_0.902230	98.89		True
CONTIG	NODE_1853_length_638_cov_0.902230	638	correct
573362	573999	638	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1854_length_638_cov_0.699828	99.84		True
CONTIG	NODE_1854_length_638_cov_0.699828	638	correct
1543487	1543793	1	307	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1855_length_637_cov_1.438144	99.69		True
local misassembly
1543962	1544291	308	637	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1855_length_637_cov_1.438144	100.0		True
CONTIG	NODE_1855_length_637_cov_1.438144	637	correct
2580766	2581396	637	7	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1856_length_637_cov_1.374570	99.84		True
CONTIG	NODE_1856_length_637_cov_1.374570	637	correct
1727203	1727839	637	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1857_length_637_cov_1.336770	100.0		True
CONTIG	NODE_1857_length_637_cov_1.336770	637	correct
1155025	1155411	387	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1858_length_637_cov_0.819588	97.93		True
local misassembly
1154627	1154876	637	388	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1858_length_637_cov_0.819588	98.82		True
CONTIG	NODE_1858_length_637_cov_0.819588	637	correct
5487961	5488596	1	636	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1859_length_636_cov_1.636833	99.84		True
CONTIG	NODE_1859_length_636_cov_1.636833	636	correct
6007804	6008439	636	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1860_length_636_cov_1.117040	99.21		True
CONTIG	NODE_1860_length_636_cov_1.117040	636	correct
2683508	2684143	1	636	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1861_length_636_cov_1.110155	100.0		True
CONTIG	NODE_1861_length_636_cov_1.110155	636	correct
3648053	3648750	636	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1862_length_636_cov_0.960413	90.69		True
CONTIG	NODE_1862_length_636_cov_0.960413	636	correct
2934724	2935358	635	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1863_length_635_cov_1.434483	99.53		True
CONTIG	NODE_1863_length_635_cov_1.434483	635	correct
6201354	6201988	1	635	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1864_length_635_cov_1.062069	99.84		True
CONTIG	NODE_1864_length_635_cov_1.062069	635	correct
2997241	2997875	1	635	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1865_length_635_cov_0.748276	99.21		True
CONTIG	NODE_1865_length_635_cov_0.748276	635	correct
2488878	2489511	1	634	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1866_length_634_cov_1.474957	100.0		True
CONTIG	NODE_1866_length_634_cov_1.474957	634	correct
1199634	1200295	634	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1867_length_634_cov_1.314335	95.77		True
CONTIG	NODE_1867_length_634_cov_1.314335	634	correct
842768	843408	1	634	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1868_length_634_cov_1.191710	98.44		True
CONTIG	NODE_1868_length_634_cov_1.191710	634	correct
2061424	2062057	634	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1869_length_634_cov_0.887737	100.0		True
CONTIG	NODE_1869_length_634_cov_0.887737	634	correct
229356	229989	634	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1870_length_634_cov_0.645941	99.84		True
CONTIG	NODE_1870_length_634_cov_0.645941	634	correct
6130524	6131156	1	633	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1871_length_633_cov_1.316609	99.68		True
CONTIG	NODE_1871_length_633_cov_1.316609	633	correct
985080	985678	599	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1872_length_632_cov_1.727903	99.83		True
CONTIG	NODE_1872_length_632_cov_1.727903	632	correct
5997305	5997975	26	632	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1873_length_632_cov_1.145581	90.31		True
CONTIG	NODE_1873_length_632_cov_1.145581	632	correct
4685496	4686127	1	632	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1874_length_632_cov_1.102253	99.84		True
CONTIG	NODE_1874_length_632_cov_1.102253	632	correct
5968561	5969192	632	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1875_length_632_cov_1.055459	98.26		True
CONTIG	NODE_1875_length_632_cov_1.055459	632	correct
2621958	2622203	1	246	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1876_length_630_cov_1.069565	98.78		True
local misassembly
2622295	2622677	248	630	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1876_length_630_cov_1.069565	98.17		True
CONTIG	NODE_1876_length_630_cov_1.069565	630	correct
1560794	1561422	1	630	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1877_length_630_cov_0.993043	99.37		True
CONTIG	NODE_1877_length_630_cov_0.993043	630	correct
CONTIG	NODE_1878_length_630_cov_0.615652	630	unaligned
4026236	4026870	1	629	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1879_length_629_cov_1.336237	98.74		True
CONTIG	NODE_1879_length_629_cov_1.336237	629	correct
3498248	3498876	629	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1880_length_629_cov_1.217770	100.0		True
CONTIG	NODE_1880_length_629_cov_1.217770	629	correct
119630	120258	1	629	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1881_length_629_cov_1.209059	99.68		True
CONTIG	NODE_1881_length_629_cov_1.209059	629	correct
1461894	1462220	1	327	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1882_length_629_cov_1.026132	100.0		True
indel: indel (> 5bp)
1462295	1462596	328	629	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1882_length_629_cov_1.026132	100.0		True
CONTIG	NODE_1882_length_629_cov_1.026132	629	correct
4128570	4129198	629	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1883_length_629_cov_1.022648	100.0		True
CONTIG	NODE_1883_length_629_cov_1.022648	629	correct
1017258	1017940	628	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1884_length_628_cov_1.198953	91.95		True
CONTIG	NODE_1884_length_628_cov_1.198953	628	correct
86378	87005	1	628	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1885_length_628_cov_0.931937	100.0		True
CONTIG	NODE_1885_length_628_cov_0.931937	628	correct
2020612	2021205	626	33	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1886_length_626_cov_1.232925	99.83		True
CONTIG	NODE_1886_length_626_cov_1.232925	626	correct
1885663	1886288	626	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1887_length_626_cov_1.036778	99.52		True
CONTIG	NODE_1887_length_626_cov_1.036778	626	correct
4447891	4448557	626	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1888_length_626_cov_0.907180	93.85		True
CONTIG	NODE_1888_length_626_cov_0.907180	626	correct
5487103	5487233	1	131	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1889_length_625_cov_1.556140	100.0		True
local misassembly
5487453	5487946	132	625	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1889_length_625_cov_1.556140	100.0		True
CONTIG	NODE_1889_length_625_cov_1.556140	625	correct
78513	79136	624	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1890_length_624_cov_1.369069	100.0		True
CONTIG	NODE_1890_length_624_cov_1.369069	624	correct
1742021	1742681	1	624	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1891_length_624_cov_1.033392	94.1		True
CONTIG	NODE_1891_length_624_cov_1.033392	624	correct
696545	697168	1	624	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1892_length_624_cov_0.790861	100.0		True
CONTIG	NODE_1892_length_624_cov_0.790861	624	correct
2554457	2555079	1	623	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1893_length_623_cov_1.406690	98.88		True
CONTIG	NODE_1893_length_623_cov_1.406690	623	correct
3662312	3662436	4	128	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1894_length_623_cov_0.834507	100.0		True
relocation, inconsistency = -1500514
2161923	2162417	129	623	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1894_length_623_cov_0.834507	99.39		True
CONTIG	NODE_1894_length_623_cov_0.834507	623	misassembled
269253	269874	1	622	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1895_length_622_cov_1.197531	100.0		True
CONTIG	NODE_1895_length_622_cov_1.197531	622	correct
4162108	4162728	621	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1896_length_621_cov_1.155477	99.68		True
CONTIG	NODE_1896_length_621_cov_1.155477	621	correct
2399262	2399882	1	621	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1897_length_621_cov_1.047703	99.52		True
CONTIG	NODE_1897_length_621_cov_1.047703	621	correct
760971	761591	1	621	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1898_length_621_cov_0.977032	98.87		True
CONTIG	NODE_1898_length_621_cov_0.977032	621	correct
1779421	1780098	1	621	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1899_length_621_cov_0.775618	91.15		True
CONTIG	NODE_1899_length_621_cov_0.775618	621	correct
5048826	5049445	1	620	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1900_length_620_cov_1.477876	99.03		True
CONTIG	NODE_1900_length_620_cov_1.477876	620	correct
2325689	2326308	1	620	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1901_length_620_cov_1.231858	99.84		True
CONTIG	NODE_1901_length_620_cov_1.231858	620	correct
4481715	4482334	1	620	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1902_length_620_cov_1.207080	99.84		True
CONTIG	NODE_1902_length_620_cov_1.207080	620	correct
360939	361574	620	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1903_length_620_cov_1.095575	97.48		True
CONTIG	NODE_1903_length_620_cov_1.095575	620	correct
3428929	3429566	620	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1904_length_620_cov_0.941593	97.02		True
CONTIG	NODE_1904_length_620_cov_0.941593	620	correct
1834795	1835414	1	620	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1905_length_620_cov_0.732743	100.0		True
CONTIG	NODE_1905_length_620_cov_0.732743	620	correct
2483336	2483954	619	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1906_length_619_cov_0.914894	99.84		True
CONTIG	NODE_1906_length_619_cov_0.914894	619	correct
2265835	2266453	1	619	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1907_length_619_cov_0.870567	100.0		True
CONTIG	NODE_1907_length_619_cov_0.870567	619	correct
4127282	4127899	618	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1908_length_619_cov_0.755319	99.51		True
CONTIG	NODE_1908_length_619_cov_0.755319	619	correct
2590028	2590645	618	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1909_length_618_cov_1.026643	100.0		True
CONTIG	NODE_1909_length_618_cov_1.026643	618	correct
2323927	2324544	618	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1910_length_618_cov_0.836590	100.0		True
CONTIG	NODE_1910_length_618_cov_0.836590	618	correct
95300	95915	617	1	NC_000964.3_NC_000964.3	NODE_1911_length_617_cov_750.259786	99.35		True
CONTIG	NODE_1911_length_617_cov_750.259786	617	correct
4634711	4635340	1	617	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1912_length_617_cov_1.500000	97.78		True
CONTIG	NODE_1912_length_617_cov_1.500000	617	correct
1284260	1284594	334	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1913_length_617_cov_1.247331	98.81		True
local misassembly
1283864	1284146	617	335	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1913_length_617_cov_1.247331	99.65		True
CONTIG	NODE_1913_length_617_cov_1.247331	617	correct
5470585	5471201	1	617	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1914_length_617_cov_1.133452	99.51		True
CONTIG	NODE_1914_length_617_cov_1.133452	617	correct
1520037	1520652	616	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1915_length_616_cov_1.361854	98.54		True
CONTIG	NODE_1915_length_616_cov_1.361854	616	correct
2651949	2652535	587	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1916_length_616_cov_1.256684	100.0		True
CONTIG	NODE_1916_length_616_cov_1.256684	616	correct
315869	316483	615	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1917_length_615_cov_562.148214	100.0	True	True
2170814	2171428	615	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1917_length_615_cov_562.148214	100.0	True	True
391709	392323	1	615	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1917_length_615_cov_562.148214	100.0	True	True
567420	568034	615	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1917_length_615_cov_562.148214	100.0	True	True
1094245	1094859	1	615	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1917_length_615_cov_562.148214	100.0	True	True
CONTIG	NODE_1917_length_615_cov_562.148214	615	ambiguous
1569768	1569988	1	221	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1918_length_615_cov_0.775000	99.1		True
local misassembly
1570120	1570513	222	615	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1918_length_615_cov_0.775000	100.0		True
CONTIG	NODE_1918_length_615_cov_0.775000	615	correct
5483025	5483638	1	614	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1919_length_614_cov_1.254025	99.67		True
CONTIG	NODE_1919_length_614_cov_1.254025	614	correct
52598	53211	1	614	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1920_length_614_cov_1.001789	100.0		True
CONTIG	NODE_1920_length_614_cov_1.001789	614	correct
4123703	4124028	1	326	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1921_length_614_cov_0.692308	98.47		True
local misassembly
4124146	4124433	327	614	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1921_length_614_cov_0.692308	99.32		True
CONTIG	NODE_1921_length_614_cov_0.692308	614	correct
971052	971664	613	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1922_length_613_cov_1.648746	100.0		True
CONTIG	NODE_1922_length_613_cov_1.648746	613	correct
203202	203814	613	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1923_length_613_cov_1.145161	99.35		True
CONTIG	NODE_1923_length_613_cov_1.145161	613	correct
3059782	3060359	612	35	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1924_length_612_cov_1.405745	100.0		True
CONTIG	NODE_1924_length_612_cov_1.405745	612	correct
1462697	1463308	612	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1925_length_612_cov_0.863555	100.0		True
CONTIG	NODE_1925_length_612_cov_0.863555	612	correct
864249	864870	612	34	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1926_length_612_cov_0.813285	93.09		True
CONTIG	NODE_1926_length_612_cov_0.813285	612	correct
441673	442340	611	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1927_length_611_cov_1.169065	91.47		True
CONTIG	NODE_1927_length_611_cov_1.169065	611	correct
946817	947399	1	583	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1928_length_610_cov_1.203604	100.0		True
CONTIG	NODE_1928_length_610_cov_1.203604	610	correct
2015926	2016543	610	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1929_length_610_cov_1.036036	97.73		True
CONTIG	NODE_1929_length_610_cov_1.036036	610	correct
1146943	1147552	1	610	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1930_length_610_cov_0.677477	100.0		True
CONTIG	NODE_1930_length_610_cov_0.677477	610	correct
5402361	5402969	609	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1931_length_609_cov_1.099278	99.84		True
CONTIG	NODE_1931_length_609_cov_1.099278	609	correct
3287856	3288464	609	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1932_length_609_cov_0.981949	99.34		True
CONTIG	NODE_1932_length_609_cov_0.981949	609	correct
2443831	2444439	1	609	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1933_length_609_cov_0.935018	100.0		True
CONTIG	NODE_1933_length_609_cov_0.935018	609	correct
5468238	5468606	369	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1934_length_608_cov_0.893309	99.19		True
local misassembly
5467872	5468110	608	370	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1934_length_608_cov_0.893309	99.17		True
CONTIG	NODE_1934_length_608_cov_0.893309	608	correct
205338	205945	1	607	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1935_length_607_cov_1.422101	97.7		True
CONTIG	NODE_1935_length_607_cov_1.422101	607	correct
2156661	2157267	607	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1936_length_607_cov_0.920290	99.34		True
CONTIG	NODE_1936_length_607_cov_0.920290	607	correct
1814098	1814703	606	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1937_length_606_cov_0.981851	99.01		True
CONTIG	NODE_1937_length_606_cov_0.981851	606	correct
1382290	1382691	1	402	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1938_length_606_cov_0.713249	100.0		True
indel: indel (> 5bp)
1382776	1382979	403	606	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1938_length_606_cov_0.713249	99.02		True
CONTIG	NODE_1938_length_606_cov_0.713249	606	correct
2192874	2193059	189	374	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1939_length_605_cov_0.845455	100.0		True
CONTIG	NODE_1939_length_605_cov_0.845455	605	correct
5126663	5127266	604	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1940_length_604_cov_1.462659	99.17		True
CONTIG	NODE_1940_length_604_cov_1.462659	604	correct
2782983	2783287	1	305	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1941_length_604_cov_1.415301	99.67		True
local misassembly
2783564	2783862	306	604	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1941_length_604_cov_1.415301	100.0		True
CONTIG	NODE_1941_length_604_cov_1.415301	604	correct
1522262	1522865	604	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1942_length_604_cov_1.240437	100.0		True
CONTIG	NODE_1942_length_604_cov_1.240437	604	correct
2160573	2161176	1	604	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1943_length_604_cov_0.939891	99.5		True
CONTIG	NODE_1943_length_604_cov_0.939891	604	correct
4376137	4376740	604	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1944_length_604_cov_0.790528	99.17		True
CONTIG	NODE_1944_length_604_cov_0.790528	604	correct
2111028	2111630	1	603	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1945_length_603_cov_1.067518	99.67		True
CONTIG	NODE_1945_length_603_cov_1.067518	603	correct
5867502	5868104	603	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1946_length_603_cov_0.864964	100.0		True
CONTIG	NODE_1946_length_603_cov_0.864964	603	correct
2197381	2197774	394	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1947_length_602_cov_1.049360	100.0		True
local misassembly
2196933	2197142	602	395	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1947_length_602_cov_1.049360	99.05		True
CONTIG	NODE_1947_length_602_cov_1.049360	602	correct
229871	230472	1	602	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1948_length_602_cov_0.987203	100.0		True
CONTIG	NODE_1948_length_602_cov_0.987203	602	correct
5229197	5229797	1	601	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1949_length_601_cov_1.347985	99.5		True
CONTIG	NODE_1949_length_601_cov_1.347985	601	correct
812940	813540	1	601	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1950_length_601_cov_1.188645	99.67		True
CONTIG	NODE_1950_length_601_cov_1.188645	601	correct
5711800	5712400	601	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1951_length_601_cov_0.976190	99.67		True
CONTIG	NODE_1951_length_601_cov_0.976190	601	correct
4524813	4525413	1	601	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1952_length_601_cov_0.783883	99.67		True
CONTIG	NODE_1952_length_601_cov_0.783883	601	correct
5150234	5150833	1	600	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1953_length_600_cov_1.600000	100.0		True
CONTIG	NODE_1953_length_600_cov_1.600000	600	correct
1207282	1207881	1	600	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1954_length_600_cov_1.282569	99.67		True
CONTIG	NODE_1954_length_600_cov_1.282569	600	correct
648266	648822	44	600	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1955_length_600_cov_0.911927	100.0		True
CONTIG	NODE_1955_length_600_cov_0.911927	600	correct
2032298	2032960	1	600	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1956_length_600_cov_0.603670	90.35		True
CONTIG	NODE_1956_length_600_cov_0.603670	600	correct
6119730	6120328	1	599	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1957_length_599_cov_1.051471	99.33		True
CONTIG	NODE_1957_length_599_cov_1.051471	599	correct
1649575	1650172	598	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1958_length_598_cov_0.622468	100.0		True
CONTIG	NODE_1958_length_598_cov_0.622468	598	correct
1929252	1929848	1	597	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1959_length_597_cov_1.594096	99.16		True
CONTIG	NODE_1959_length_597_cov_1.594096	597	correct
5012568	5012908	341	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1960_length_597_cov_1.219557	100.0		True
local misassembly
5012198	5012453	597	342	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1960_length_597_cov_1.219557	99.62		True
CONTIG	NODE_1960_length_597_cov_1.219557	597	correct
1233009	1233641	597	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1961_length_597_cov_1.090406	93.68		True
CONTIG	NODE_1961_length_597_cov_1.090406	597	correct
208792	209085	1	294	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1962_length_597_cov_0.865314	100.0		True
local misassembly
